0, 0.9330648353728846
4.069981583793738, 1.4219720830966742
7.996316758747692, 1.7238601745236768
12.018416206261511, 2.137966644291839
15.992633517495392, 2.47727233610437
20.062615101289136, 2.6671141632674127
23.98895027624309, 2.8568527219841333
28.05893186003683, 2.971928194006984
32.081031307550646, 2.9748197105041205
36.0073664825046, 2.977642381370372
40.02946593001842, 2.718851654876853
44.051565377532214, 2.646976816233801
48.12154696132596, 2.612519577976281
52.04788213627992, 2.2788936507116926
