5.175718849840266, 37.24439227090514
9.776357827476044, 71.91860038552085
14.664536741214066, 89.17226383506626
19.552715654952088, 147.05223208628183
24.728434504792325, 181.70789784361702
29.904153354632598, 239.57859491619243
35.367412140575084, 326.4588099541778
39.68051118210863, 384.3573205626739
44.85623003194887, 453.8355332928691
49.45686900958465, 523.332288380345
54.63258785942492, 633.4368059122107
59.52076677316295, 668.1017428481863
63.83386581469647, 813.0566208888322
69.297124600639, 882.5255624403875
74.76038338658148, 969.4057774783729
79.64856230031948, 1009.8744722431585
83.96166134185303, 1027.1466780499845
89.71246006389775, 1114.0176219093291
94.88817891373802, 1154.4770454954742
99.20127795527154, 1148.5342199870606
104.0894568690096, 1223.825461724706
109.26517571884985, 1229.4623383379915
113.86581469648559, 1264.1365464526073
119.04153354632588, 1263.969665237082
124.2172523961661, 1263.8027840215577
128.24281150159746, 1252.0654718629733
133.70607028753992, 1309.9268977569086
133.70607028753992, 1309.9268977569086
138.59424920127793, 1373.610623836934
143.1948881789137, 1414.0885897803603
148.65814696485617, 1413.912437386195
152.97124600638975, 1390.5583383913504
157.5718849840255, 1465.8588513076368
162.7476038338658, 1448.280696605682
167.92332268370603, 1488.7401201918271
173.09904153354628, 1488.5732389763023
177.12460063897757, 1563.892294249868
182.01277955271564, 1563.7346842129843
187.1884984025559, 1604.1941077991287
191.78913738019165, 1621.4570424273154
196.38977635782746, 1685.1500396859808
4.31309904153357, -676.5900071368073
4.31309904153356, 31.468447978015753
9.776357827476044, 83.52611604314068
14.664536741214063, 135.60232646554658
19.265175718849843, 216.70659721064214
24.440894568690112, 274.5772942832175
30.191693290734843, 344.0369646561327
34.21725239616613, 436.7672934161292
39.68051118210863, 564.2738132557841
44.568690095846655, 726.6214224255806
49.45686900958465, 813.520179820846
54.63258785942492, 888.8021503798514
59.80830670926519, 1016.3179413981471
64.6964856230032, 1050.9828783341227
70.15974440894568, 1178.489398173778
75.33546325878594, 1253.771368732783
79.9361022364217, 1369.6981864507393
85.39936102236422, 1357.9145183989542
90, 1473.8413361169107
95.17571884984024, 1601.357127135206
100.06389776357828, 1653.4333375576111
105.81469648562302, 1693.8742187864761
110.12779552715651, 1757.5764872237821
115.30351437699682, 1844.4659734404074
120.1916932907348, 1942.9722464932936
125.65495207667729, 2006.6374302160389
130.2555910543131, 2064.5266696458943
134.28115015974439, 2012.1630526856407
139.45686900958464, 2006.1924136413056
144.92012779552718, 2040.8388082200004
149.52076677316296, 1976.8491332448464
155.27156549520765, 1976.6637096720399
159.8722044728434, 2034.5529491018967
165.3354632587859, 2109.8256484822614
169.64856230031944, 2196.742948234808
174.8242811501597, 2260.417403136194
179.99999999999997, 2242.839248434238
185.17571884984022, 2225.2610937322834
189.776357827476, 2265.739059675709
194.66453674121402, 2306.207754440495
199.55271565495204, 2218.99377697146
